8.140704  -156.097291
8.341709  -159.958810
8.542714  -163.525278
8.743719  -166.768557
8.944724  -169.659841
9.145729  -172.169652
9.346734  -174.267842
9.547739  -175.923595
9.748744  -177.105424
9.949749  -177.781171
10.150754  -177.918009
10.351759  -177.482442
10.552764  -176.440302
10.753769  -174.756753
10.954774  -172.396288
11.155779  -169.322731
11.356784  -165.499234
11.557789  -160.888282
11.758794  -155.451687
11.959799  -149.150593
12.160804  -141.945474
12.361809  -133.796134
12.562814  -124.661706
12.763819  -114.500654
12.964824  -103.270772
13.165829  -90.929184
13.366834  -77.432344
13.567839  -62.736035
13.768844  -46.795373
13.969849  -29.564801
14.170854  -10.998093
14.371859  8.951645
14.572864  30.331981
14.773869  53.191150
14.974874  77.578056
15.175879  103.542276
15.376884  131.134054
15.577889  160.404307
15.778894  191.404619
15.979899  224.187246
16.180905  258.805113
16.381910  295.311815
16.582915  333.761616
16.783920  374.209453
16.984925  416.710929
17.185930  461.322320
17.386935  508.100571
17.587940  557.103295
17.788945  608.388779
17.989950  662.015976
18.190955  718.044510
18.391960  776.534678
18.592965  837.547442
18.793970  901.144437
18.994975  967.387968
19.195980  1036.341008
19.396985  1108.067203
19.597990  1182.630865
19.798995  1260.096980
20.000000  1340.531200


-20.000000  1141.066000
-17.894737  492.149359
-15.789474  91.601198
-13.684211  -122.810048
-11.578947  -205.537000
-9.473684  -203.253335
-7.368421  -154.853780
-5.263158  -91.454119
-3.157895  -36.391190
-1.052632  -5.222884
1.052632  -5.728147
3.157895  -37.906979
5.263158  -93.980435
7.368421  -158.390622
9.473684  -207.800703
11.578947  -211.094895
13.684211  -129.378469
15.789474  84.022251
17.894737  483.559885
20.000000  1131.466000


-20.000000  1679.731200
-19.798995  1592.513151
-19.597990  1508.331731
-19.396985  1427.121287
-19.195980  1348.816835
-18.994975  1273.354060
-18.793970  1200.669318
-18.592965  1130.699635
-18.391960  1063.382707
-18.190955  998.656899
-17.989950  936.461247
-17.788945  876.735457
-17.587940  819.419903
-17.386935  764.455632
-17.185930  711.784359
-16.984925  661.348469
-16.783920  613.091016
-16.582915  566.955728
-16.381910  522.886997
-16.180905  480.829890
-15.979899  440.730142
-15.778894  402.534156
-15.577889  366.189009
-15.376884  331.642445
-15.175879  298.842879
-14.974874  267.739395
-14.773869  238.281748
-14.572864  210.420363
-14.371859  184.106333
-14.170854  159.291425
-13.969849  135.928070
-13.768844  113.969375
-13.567839  93.369113
-13.366834  74.081729
-13.165829  56.062336
-12.964824  39.266719
-12.763819  23.651332
-12.562814  9.173298
-12.361809  -4.209588
-12.160804  -16.538863
-11.959799  -27.855394
-11.758794  -38.199375
-11.557789  -47.610334
-11.356784  -56.127127
-11.155779  -63.787941
-10.954774  -70.630293
-10.753769  -76.691028
-10.552764  -82.006323
-10.351759  -86.611686
-10.150754  -90.541953
-9.949749  -93.831291
-9.748744  -96.513196
-9.547739  -98.620497
-9.346734  -100.185349
-9.145729  -101.239241
-8.944724  -101.812989
-8.743719  -101.936740
-8.542714  -101.639972
-8.341709  -100.951492
-8.140704  -99.899437
-7.939698  -98.511276
-7.738693  -96.813805
-7.537688  -94.833152
-7.336683  -92.594775
-7.135678  -90.123462
-6.934673  -87.443330
-6.733668  -84.577827
-6.532663  -81.549731
-6.331658  -78.381151
-6.130653  -75.093523
-5.929648  -71.707617
-5.728643  -68.243530
-5.527638  -64.720691
-5.326633  -61.157858
-5.125628  -57.573118
-4.924623  -53.983892
-4.723618  -50.406926
-4.522613  -46.858301
-4.321608  -43.353423
-4.120603  -39.907032
-3.919598  -36.533197
-3.718593  -33.245316
-3.517588  -30.056119
-3.316583  -26.977663
-3.115578  -24.021338
-2.914573  -21.197864
-2.713568  -18.517288
-2.512563  -15.988991
-2.311558  -13.621682
-2.110553  -11.423399
-1.909548  -9.401512
-1.708543  -7.562720
-1.507538  -5.913054
-1.306533  -4.457872
-1.105528  -3.201863
-0.904523  -2.149049
-0.703518  -1.302777
-0.502513  -0.665729
-0.301508  -0.239914
-0.100503  -0.026671
0.100503  -0.026671
0.301508  -0.239914
0.502513  -0.665729
0.703518  -1.302777
0.904523  -2.149049
1.105528  -3.201863
1.306533  -4.457872
1.507538  -5.913054
1.708543  -7.562720
1.909548  -9.401512
2.110553  -11.423399
2.311558  -13.621682
2.512563  -15.988991
2.713568  -18.517288
2.914573  -21.197864
3.115578  -24.021338
3.316583  -26.977663
3.517588  -30.056119
3.718593  -33.245316
3.919598  -36.533197
4.120603  -39.907032
4.321608  -43.353423
4.522613  -46.858301
4.723618  -50.406926
4.924623  -53.983892
5.125628  -57.573118
5.326633  -61.157858
5.527638  -64.720691
5.728643  -68.243530
5.929648  -71.707617
6.130653  -75.093523
6.331658  -78.381151
6.532663  -81.549731
6.733668  -84.577827
6.934673  -87.443330
7.135678  -90.123462
7.336683  -92.594775
7.537688  -94.833152
7.738693  -96.813805
7.939698  -98.511276
8.140704  -99.899437
8.341709  -100.951492
8.542714  -101.639972
8.743719  -101.936740
8.944724  -101.812989
9.145729  -101.239241
9.346734  -100.185349
9.547739  -98.620497
9.748744  -96.513196
9.949749  -93.831291
10.150754  -90.541953
10.351759  -86.611686
10.552764  -82.006323
10.753769  -76.691028
10.954774  -70.630293
11.155779  -63.787941
11.356784  -56.127127
11.557789  -47.610334
11.758794  -38.199375
11.959799  -27.855394
12.160804  -16.538863
12.361809  -4.209588
12.562814  9.173298
12.763819  23.651332
12.964824  39.266719
13.165829  56.062336
13.366834  74.081729
13.567839  93.369113
13.768844  113.969375
13.969849  135.928070
14.170854  159.291425
14.371859  184.106333
14.572864  210.420363
14.773869  238.281748
14.974874  267.739395
15.175879  298.842879
15.376884  331.642445
15.577889  366.189009
15.778894  402.534156
15.979899  440.730142
16.180905  480.829890
16.381910  522.886997
16.582915  566.955728
16.783920  613.091016
16.984925  661.348469
17.185930  711.784359
17.386935  764.455632
17.587940  819.419903
17.788945  876.735457
17.989950  936.461247
18.190955  998.656899
18.391960  1063.382707
18.592965  1130.699635
18.793970  1200.669318
18.994975  1273.354060
19.195980  1348.816835
19.396985  1427.121287
19.597990  1508.331731
19.798995  1592.513151
20.000000  1679.731200


-20.000000  1532.476000
-17.894737  805.160799
-15.789474  334.966434
-13.684211  59.661337
-11.578947  -75.207111
-9.473684  -116.312587
-7.368421  -102.549818
-5.263158  -65.034590
-3.157895  -27.103738
-1.052632  -4.315155
1.052632  -4.447787
3.157895  -27.501633
5.263158  -65.697748
7.368421  -103.478239
9.473684  -117.506271
11.578947  -76.666058
13.684211  57.937127
15.789474  332.976960
17.894737  802.906062
20.000000  1529.956000


-20.000000  2018.931200
-19.798995  1924.929322
-19.597990  1834.032597
-19.396985  1746.175372
-19.195980  1661.292661
-18.994975  1579.320151
-18.793970  1500.194198
-18.592965  1423.851828
-18.391960  1350.230736
-18.190955  1279.269287
-17.989950  1210.906519
-17.788945  1145.082135
-17.587940  1081.736512
-17.386935  1020.810694
-17.185930  962.246398
-16.984925  905.986008
-16.783920  851.972580
-16.582915  800.149839
-16.381910  750.462180
-16.180905  702.854667
-15.979899  657.273037
-15.778894  613.663694
-15.577889  571.973712
-15.376884  532.150837
-15.175879  494.143483
-14.974874  457.900735
-14.773869  423.372347
-14.572864  390.508744
-14.371859  359.261021
-14.170854  329.580942
-13.969849  301.420942
-13.768844  274.734124
-13.567839  249.474262
-13.366834  225.595802
-13.165829  203.053857
-12.964824  181.804211
-12.763819  161.803318
-12.562814  143.008302
-12.361809  125.376958
-12.160804  108.867748
-11.959799  93.439806
-11.758794  79.052937
-11.557789  65.667613
-11.356784  53.244979
-11.155779  41.746848
-10.954774  31.135703
-10.753769  21.374698
-10.552764  12.427656
-10.351759  4.259070
-10.150754  -3.165897
-9.949749  -9.881411
-9.748744  -15.920969
-9.547739  -21.317398
-9.346734  -26.102856
-9.145729  -30.308830
-8.944724  -33.966136
-8.743719  -37.104922
-8.542714  -39.754666
-8.341709  -41.944174
-8.140704  -43.701584
-7.939698  -45.054363
-7.738693  -46.029310
-7.537688  -46.652551
-7.336683  -46.949544
-7.135678  -46.945078
-6.934673  -46.663269
-6.733668  -46.127566
-6.532663  -45.360746
-6.331658  -44.384918
-6.130653  -43.221520
-5.929648  -41.891320
-5.728643  -40.414415
-5.527638  -38.810234
-5.326633  -37.097536
-5.125628  -35.294408
-4.924623  -33.418270
-4.723618  -31.485869
-4.522613  -29.513284
-4.321608  -27.515924
-4.120603  -25.508527
-3.919598  -23.505162
-3.718593  -21.519229
-3.517588  -19.563454
-3.316583  -17.649899
-3.115578  -15.789950
-2.914573  -13.994329
-2.713568  -12.273083
-2.512563  -10.635591
-2.311558  -9.090564
-2.110553  -7.646040
-1.909548  -6.309388
-1.708543  -5.087308
-1.507538  -3.985830
-1.306533  -3.010312
-1.105528  -2.165445
-0.904523  -1.455248
-0.703518  -0.883071
-0.502513  -0.451593
-0.301508  -0.162825
-0.100503  -0.018106
0.100503  -0.018106
0.301508  -0.162825
0.502513  -0.451593
0.703518  -0.883071
0.904523  -1.455248
1.105528  -2.165445
1.306533  -3.010312
1.507538  -3.985830
1.708543  -5.087308
1.909548  -6.309388
2.110553  -7.646040
2.311558  -9.090564
2.512563  -10.635591
2.713568  -12.273083
2.914573  -13.994329
3.115578  -15.789950
3.316583  -17.649899
3.517588  -19.563454
3.718593  -21.519229
3.919598  -23.505162
4.120603  -25.508527
4.321608  -27.515924
4.522613  -29.513284
4.723618  -31.485869
4.924623  -33.418270
5.125628  -35.294408
5.326633  -37.097536
5.527638  -38.810234
5.728643  -40.414415
5.929648  -41.891320
6.130653  -43.221520
6.331658  -44.384918
6.532663  -45.360746
6.733668  -46.127566
6.934673  -46.663269
7.135678  -46.945078
7.336683  -46.949544
7.537688  -46.652551
7.738693  -46.029310
7.939698  -45.054363
8.140704  -43.701584
8.341709  -41.944174
8.542714  -39.754666
8.743719  -37.104922
8.944724  -33.966136
9.145729  -30.308830
9.346734  -26.102856
9.547739  -21.317398
9.748744  -15.920969
9.949749  -9.881411
10.150754  -3.165897
10.351759  4.259070
10.552764  12.427656
10.753769  21.374698
10.954774  31.135703
11.155779  41.746848
11.356784  53.244979
11.557789  65.667613
11.758794  79.052937
11.959799  93.439806
12.160804  108.867748
12.361809  125.376958
12.562814  143.008302
12.763819  161.803318
12.964824  181.804211
13.165829  203.053857
13.366834  225.595802
13.567839  249.474262
13.768844  274.734124
13.969849  301.420942
14.170854  329.580942
14.371859  359.261021
14.572864  390.508744
14.773869  423.372347
14.974874  457.900735
15.175879  494.143483
15.376884  532.150837
15.577889  571.973712
15.778894  613.663694
15.979899  657.273037
16.180905  702.854667
16.381910  750.462180
16.582915  800.149839
16.783920  851.972580
16.984925  905.986008
17.185930  962.246398
17.386935  1020.810694
17.587940  1081.736512
17.788945  1145.082135
17.989950  1210.906519
18.190955  1279.269287
18.391960  1350.230736
18.592965  1423.851828
18.793970  1500.194198
18.994975  1579.320151
19.195980  1661.292661
19.396985  1746.175372
19.597990  1834.032597
19.798995  1924.929322
20.000000  2018.931200


-20.000000  1937.786000
-17.894737  1130.919885
-15.789474  589.853830
-13.684211  252.356268
-11.578947  63.974579
-9.473684  -21.964914
-7.368421  -44.356938
-5.263158  -34.317277
-3.157895  -15.182769
-1.052632  -2.511305
1.052632  -4.081831
3.157895  -19.894347
5.263158  -42.169908
7.368421  -55.350622
9.473684  -36.099650
11.578947  46.698789
13.684211  231.939426
15.789474  566.295935
17.894737  1104.220938
20.000000  1907.946000


-20.000000  2697.331200
-19.798995  2589.761665
-19.597990  2485.434330
-19.396985  2384.283541
-19.195980  2286.244314
-18.994975  2191.252335
-18.793970  2099.243960
-18.592965  2010.156214
-18.391960  1923.926794
-18.190955  1840.494065
-17.989950  1759.797062
-17.788945  1681.775491
-17.587940  1606.369728
-17.386935  1533.520818
-17.185930  1463.170475
-16.984925  1395.261087
-16.783920  1329.735707
-16.582915  1266.538061
-16.381910  1205.612544
-16.180905  1146.904222
-15.979899  1090.358828
-15.778894  1035.922768
-15.577889  983.543117
-15.376884  933.167619
-15.175879  884.744690
-14.974874  838.223413
-14.773869  793.553544
-14.572864  750.685508
-14.371859  709.570398
-14.170854  670.159978
-13.969849  632.406685
-13.768844  596.263620
-13.567839  561.684560
-13.366834  528.623948
-13.165829  497.036898
-12.964824  466.879194
-12.763819  438.107290
-12.562814  410.678311
-12.361809  384.550049
-12.160804  359.680969
-11.959799  336.030205
-11.758794  313.557560
-11.557789  292.223508
-11.356784  271.989193
-11.155779  252.816427
-10.954774  234.667695
-10.753769  217.506149
-10.552764  201.295614
-10.351759  186.000581
-10.150754  171.586216
-9.949749  158.018349
-9.748744  145.263486
-9.547739  133.288798
-9.346734  122.062129
-9.145729  111.551992
-8.944724  101.727568
-8.743719  92.558712
-8.542714  84.015946
-8.341709  76.070462
-8.140704  68.694124
-7.939698  61.859462
-7.738693  55.539681
-7.537688  49.708652
-7.336683  44.340918
-7.135678  39.411691
-6.934673  34.896853
-6.733668  30.772957
-6.532663  27.017224
-6.331658  23.607546
-6.130653  20.522486
-5.929648  17.741276
-5.728643  15.243816
-5.527638  13.010679
-5.326633  11.023107
-5.125628  9.263012
-4.924623  7.712974
-4.723618  6.356246
-4.522613  5.176749
-4.321608  4.159074
-4.120603  3.288483
-3.919598  2.550907
-3.718593  1.932947
-3.517588  1.421874
-3.316583  1.005630
-3.115578  0.672826
-2.914573  0.412742
-2.713568  0.215329
-2.512563  0.071209
-2.311558  -0.028328
-2.110553  -0.091321
-1.909548  -0.125140
-1.708543  -0.136484
-1.507538  -0.131382
-1.306533  -0.115193
-1.105528  -0.092609
-0.904523  -0.067647
-0.703518  -0.043658
-0.502513  -0.023321
-0.301508  -0.008647
-0.100503  -0.000975
0.100503  -0.000975
0.301508  -0.008647
0.502513  -0.023321
0.703518  -0.043658
0.904523  -0.067647
1.105528  -0.092609
1.306533  -0.115193
1.507538  -0.131382
1.708543  -0.136484
1.909548  -0.125140
2.110553  -0.091321
2.311558  -0.028328
2.512563  0.071209
2.713568  0.215329
2.914573  0.412742
3.115578  0.672826
3.316583  1.005630
3.517588  1.421874
3.718593  1.932947
3.919598  2.550907
4.120603  3.288483
4.321608  4.159074
4.522613  5.176749
4.723618  6.356246
4.924623  7.712974
5.125628  9.263012
5.326633  11.023107
5.527638  13.010679
5.728643  15.243816
5.929648  17.741276
6.130653  20.522486
6.331658  23.607546
6.532663  27.017224
6.733668  30.772957
6.934673  34.896853
7.135678  39.411691
7.336683  44.340918
7.537688  49.708652
7.738693  55.539681
7.939698  61.859462
8.140704  68.694124
8.341709  76.070462
8.542714  84.015946
8.743719  92.558712
8.944724  101.727568
9.145729  111.551992
9.346734  122.062129
9.547739  133.288798
9.748744  145.263486
9.949749  158.018349
10.150754  171.586216
10.351759  186.000581
10.552764  201.295614
10.753769  217.506149
10.954774  234.667695
11.155779  252.816427
11.356784  271.989193
11.557789  292.223508
11.758794  313.557560
11.959799  336.030205
12.160804  359.680969
12.361809  384.550049
12.562814  410.678311
12.763819  438.107290
12.964824  466.879194
13.165829  497.036898
13.366834  528.623948
13.567839  561.684560
13.768844  596.263620
13.969849  632.406685
14.170854  670.159978
14.371859  709.570398
14.572864  750.685508
14.773869  793.553544
14.974874  838.223413
15.175879  884.744690
15.376884  933.167619
15.577889  983.543117
15.778894  1035.922768
15.979899  1090.358828
16.180905  1146.904222
16.381910  1205.612544
16.582915  1266.538061
16.783920  1329.735707
16.984925  1395.261087
17.185930  1463.170475
17.386935  1533.520818
17.587940  1606.369728
17.788945  1681.775491
17.989950  1759.797062
18.190955  1840.494065
18.391960  1923.926794
18.592965  2010.156214
18.793970  2099.243960
18.994975  2191.252335
19.195980  2286.244314
19.396985  2384.283541
19.597990  2485.434330
19.798995  2589.761665
20.000000  2697.331200


-20.000000  2790.106000
-17.894737  1820.680993
-15.789474  1134.195104
-13.684211  668.416767
-11.578947  368.893360
-9.473684  188.951208
-7.368421  89.695583
-5.263158  40.010701
-3.157895  16.559725
-1.052632  3.784762
1.052632  -6.093133
3.157895  -13.073960
5.263158  -9.378773
7.368421  20.550320
9.473684  100.050156
11.578947  260.236518
13.684211  540.004135
15.789474  986.026683
17.894737  1652.756783
20.000000  2602.426000


-20.000000  3375.731200
-19.798995  3254.594007
-19.597990  3136.836062
-19.396985  3022.391710
-19.195980  2911.195966
-18.994975  2803.184518
-18.793970  2698.293721
-18.592965  2596.460600
-18.391960  2497.622852
-18.190955  2401.718842
-17.989950  2308.687605
-17.788945  2218.468847
-17.587940  2131.002944
-17.386935  2046.230941
-17.185930  1964.094553
-16.984925  1884.536166
-16.783920  1807.498834
-16.582915  1732.926284
-16.381910  1660.762909
-16.180905  1590.953776
-15.979899  1523.444618
-15.778894  1458.181842
-15.577889  1395.112521
-15.376884  1334.184401
-15.175879  1275.345897
-14.974874  1218.546092
-14.773869  1163.734742
-14.572864  1110.862271
-14.371859  1059.879774
-14.170854  1010.739014
-13.969849  963.392427
-13.768844  917.793117
-13.567839  873.894858
-13.366834  831.652094
-13.165829  791.019939
-12.964824  751.954177
-12.763819  714.411262
-12.562814  678.348319
-12.361809  643.723141
-12.160804  610.494191
-11.959799  578.620605
-11.758794  548.062184
-11.557789  518.779403
-11.356784  490.733406
-11.155779  463.886006
-10.954774  438.199686
-10.753769  413.637600
-10.552764  390.163572
-10.351759  367.742093
-10.150754  346.338328
-9.949749  325.918110
-9.748744  306.447941
-9.547739  287.894995
-9.346734  270.227115
-9.145729  253.412813
-8.944724  237.421273
-8.743719  222.222347
-8.542714  207.786558
-8.341709  194.085098
-8.140704  181.089831
-7.939698  168.773288
-7.738693  157.108672
-7.537688  146.069855
-7.336683  135.631381
-7.135678  125.768460
-6.934673  116.456976
-6.733668  107.673480
-6.532663  99.395194
-6.331658  91.600011
-6.130653  84.266493
-5.929648  77.373871
-5.728643  70.902047
-5.527638  64.831593
-5.326633  59.143751
-5.125628  53.820432
-4.924623  48.844218
-4.723618  44.198361
-4.522613  39.866782
-4.321608  35.834072
-4.120603  32.085493
-3.919598  28.606976
-3.718593  25.385122
-3.517588  22.407203
-3.316583  19.661159
-3.115578  17.135602
-2.914573  14.819812
-2.713568  12.703741
-2.512563  10.778010
-2.311558  9.033908
-2.110553  7.463397
-1.909548  6.059108
-1.708543  4.814341
-1.507538  3.723067
-1.306533  2.779925
-1.105528  1.980228
-0.904523  1.319955
-0.703518  0.795755
-0.502513  0.404951
-0.301508  0.145531
-0.100503  0.016156
0.100503  0.016156
0.301508  0.145531
0.502513  0.404951
0.703518  0.795755
0.904523  1.319955
1.105528  1.980228
1.306533  2.779925
1.507538  3.723067
1.708543  4.814341
1.909548  6.059108
2.110553  7.463397
2.311558  9.033908
2.512563  10.778010
2.713568  12.703741
2.914573  14.819812
3.115578  17.135602
3.316583  19.661159
3.517588  22.407203
3.718593  25.385122
3.919598  28.606976
4.120603  32.085493
4.321608  35.834072
4.522613  39.866782
4.723618  44.198361
4.924623  48.844218
5.125628  53.820432
5.326633  59.143751
5.527638  64.831593
5.728643  70.902047
5.929648  77.373871
6.130653  84.266493
6.331658  91.600011
6.532663  99.395194
6.733668  107.673480
6.934673  116.456976
7.135678  125.768460
7.336683  135.631381
7.537688  146.069855
7.738693  157.108672
7.939698  168.773288
8.140704  181.089831
8.341709  194.085098
8.542714  207.786558
8.743719  222.222347
8.944724  237.421273
9.145729  253.412813
9.346734  270.227115
9.547739  287.894995
9.748744  306.447941
9.949749  325.918110
10.150754  346.338328
10.351759  367.742093
10.552764  390.163572
10.753769  413.637600
10.954774  438.199686
11.155779  463.886006
11.356784  490.733406
11.557789  518.779403
11.758794  548.062184
11.959799  578.620605
12.160804  610.494191
12.361809  643.723141
12.562814  678.348319
12.763819  714.411262
12.964824  751.954177
13.165829  791.019939
13.366834  831.652094
13.567839  873.894858
13.768844  917.793117
13.969849  963.392427
14.170854  1010.739014
14.371859  1059.879774
14.572864  1110.862271
14.773869  1163.734742
14.974874  1218.546092
15.175879  1275.345897
15.376884  1334.184401
15.577889  1395.112521
15.778894  1458.181842
15.979899  1523.444618
16.180905  1590.953776
16.381910  1660.762909
16.582915  1732.926284
16.783920  1807.498834
16.984925  1884.536166
17.185930  1964.094553
17.386935  2046.230941
17.587940  2131.002944
17.788945  2218.468847
17.989950  2308.687605
18.190955  2401.718842
18.391960  2497.622852
18.592965  2596.460600
18.793970  2698.293721
18.994975  2803.184518
19.195980  2911.195966
19.396985  3022.391710
19.597990  3136.836062
19.798995  3254.594007
20.000000  3375.731200


-20.000000  3698.026000
-17.894737  2561.432683
-15.789474  1724.625021
-13.684211  1125.371448
-11.578947  709.219343
-9.473684  429.495031
-7.368421  247.303783
-5.263158  131.529815
-3.157895  58.836290
-1.052632  13.665316
1.052632  -11.762053
3.157895  -17.445816
5.263158  4.392973
7.368421  69.312204
9.473684  200.648715
11.578947  429.518291
13.684211  794.815659
15.789474  1343.214495
17.894737  2129.167420
20.000000  3214.906000


-20.000000  4054.131200
-19.798995  3919.426350
-19.597990  3788.237794
-19.396985  3660.499879
-19.195980  3536.147619
-18.994975  3415.116702
-18.793970  3297.343482
-18.592965  3182.764987
-18.391960  3071.318910
-18.190955  2962.943619
-17.989950  2857.578148
-17.788945  2755.162204
-17.587940  2655.636161
-17.386935  2558.941065
-17.185930  2465.018631
-16.984925  2373.811245
-16.783920  2285.261962
-16.582915  2199.314506
-16.381910  2115.913274
-16.180905  2035.003330
-15.979899  1956.530409
-15.778894  1880.440916
-15.577889  1806.681926
-15.376884  1735.201184
-15.175879  1665.947104
-14.974874  1598.868771
-14.773869  1533.915939
-14.572864  1471.039034
-14.371859  1410.189150
-14.170854  1351.318050
-13.969849  1294.378170
-13.768844  1239.322614
-13.567839  1186.105155
-13.366834  1134.680239
-13.165829  1085.002979
-12.964824  1037.029160
-12.763819  990.715234
-12.562814  946.018327
-12.361809  902.896232
-12.160804  861.307413
-11.959799  821.211004
-11.758794  782.566808
-11.557789  745.335299
-11.356784  709.477620
-11.155779  674.955585
-10.954774  641.731678
-10.753769  609.769052
-10.552764  579.031529
-10.351759  549.483605
-10.150754  521.090440
-9.949749  493.817870
-9.748744  467.632396
-9.547739  442.501192
-9.346734  418.392101
-9.145729  395.273635
-8.944724  373.114978
-8.743719  351.885982
-8.542714  331.557170
-8.341709  312.099734
-8.140704  293.485538
-7.939698  275.687113
-7.738693  258.677663
-7.537688  242.431058
-7.336683  226.921843
-7.135678  212.125229
-6.934673  198.017098
-6.733668  184.574002
-6.532663  171.773164
-6.331658  159.592476
-6.130653  148.010499
-5.929648  137.006466
-5.728643  126.560278
-5.527638  116.652507
-5.326633  107.264394
-5.125628  98.377852
-4.924623  89.975463
-4.723618  82.040476
-4.522613  74.556815
-4.321608  67.509070
-4.120603  60.882503
-3.919598  54.663045
-3.718593  48.837298
-3.517588  43.392532
-3.316583  38.316688
-3.115578  33.598378
-2.914573  29.226883
-2.713568  25.192153
-2.512563  21.484810
-2.311558  18.096144
-2.110553  15.018115
-1.909548  12.243356
-1.708543  9.765165
-1.507538  7.577515
-1.306533  5.675044
-1.105528  4.053065
-0.904523  2.707556
-0.703518  1.635169
-0.502513  0.833223
-0.301508  0.299709
-0.100503  0.033287
0.100503  0.033287
0.301508  0.299709
0.502513  0.833223
0.703518  1.635169
0.904523  2.707556
1.105528  4.053065
1.306533  5.675044
1.507538  7.577515
1.708543  9.765165
1.909548  12.243356
2.110553  15.018115
2.311558  18.096144
2.512563  21.484810
2.713568  25.192153
2.914573  29.226883
3.115578  33.598378
3.316583  38.316688
3.517588  43.392532
3.718593  48.837298
3.919598  54.663045
4.120603  60.882503
4.321608  67.509070
4.522613  74.556815
4.723618  82.040476
4.924623  89.975463
5.125628  98.377852
5.326633  107.264394
5.527638  116.652507
5.728643  126.560278
5.929648  137.006466
6.130653  148.010499
6.331658  159.592476
6.532663  171.773164
6.733668  184.574002
6.934673  198.017098
7.135678  212.125229
7.336683  226.921843
7.537688  242.431058
7.738693  258.677663
7.939698  275.687113
8.140704  293.485538
8.341709  312.099734
8.542714  331.557170
8.743719  351.885982
8.944724  373.114978
9.145729  395.273635
9.346734  418.392101
9.547739  442.501192
9.748744  467.632396
9.949749  493.817870
10.150754  521.090440
10.351759  549.483605
10.552764  579.031529
10.753769  609.769052
10.954774  641.731678
11.155779  674.955585
11.356784  709.477620
11.557789  745.335299
11.758794  782.566808
11.959799  821.211004
12.160804  861.307413
12.361809  902.896232
12.562814  946.018327
12.763819  990.715234
12.964824  1037.029160
13.165829  1085.002979
13.366834  1134.680239
