X,Y
13.73293746,2.195906119
16.80279967,8.343300111
19.93684786,15.83056478
22.72248612,23.39977852
25.29820064,30.8630491
27.79037433,38.37446607
30.32474952,45.84206491
32.98061727,53.23536928
36.10564374,60.92727944
39.92286963,68.80675526
44.74415214,76.42828
51.51006708,84.04392765
61.74555336,91.13349766
75.82867782,96.44625442
88.07815787,98.83009018
