X,Y
2.946238308,4.2036054
3.929389974,8.564576541
5.417832204,11.73991539
6.923359563,23.2965967
9.87483673,62.27910862
13.65346621,91.92207162
19.60983455,97.22400366
29.12432582,100.1374256
