X,Y
2.522261035,0.738041653
3.102574624,2.246990319
3.814339944,5.025184868
4.685951886,9.524523988
5.675371154,15.97801567
6.622137832,23.44241417
7.421390471,31.21225544
8.096903772,39.05315615
8.658138326,46.88322874
9.135174532,54.67607973
9.573206126,62.69419396
9.998964567,70.64704952
10.51255485,78.89381075
11.54283962,87.48726467
13.66297983,92.74461473
16.79291756,96.15153788
20.65034806,98.36780624
24.00349342,99.06502136
